ts_code,symbol,name,area,industry,market,list_date,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300634.SZ,300634,彩讯股份,深圳,软件服务,创业板,20180323,20250307,31.11,12.3663,22.6674,1.54,43.2405,65.8657,5.268,9.3806,8.6992,0.6684,0.6684,45121.09,43468.09,23714.1478,1403717.1099,1352292.2799
300636.SZ,300636,同和药业,江西,化学制药,创业板,20170331,20250307,7.65,0.915,1.1287,0.67,30.4264,26.2028,1.3964,4.4655,4.4028,0.5229,0.5229,42152.735,36441.8132,29542.1016,322468.4228,278779.871
300639.SZ,300639,凯普生物,广东,医疗保健,创业板,20170412,20250307,6.13,1.2241,2.0273,0.93,28.2123,,0.8829,3.5882,4.5865,1.0531,1.0531,64650.0674,63516.4371,38353.6635,396304.9132,389355.7594
300641.SZ,300641,正丹股份,江苏,化工原料,创业板,20170418,20250307,25.02,2.5784,5.9428,0.96,1349.6247,16.501,5.4753,8.6666,4.4332,1.6562,1.6562,53268.2322,53238.6447,23098.9407,1332771.1696,1332030.8904
300643.SZ,300643,万通智控,浙江,汽车配件,创业板,20170505,20250307,15.07,12.1781,24.4633,3.83,29.0208,28.9905,3.1566,3.257,3.3307,1.0545,1.0545,23073.9261,23022.4011,11460.7765,347724.0663,346947.5846
300648.SZ,300648,星云股份,福建,电气设备,创业板,20170425,20250307,26.88,5.3625,6.9955,0.69,,,4.8644,4.3812,3.8953,0.0,,14778.3896,10618.9439,8140.0483,397243.1124,285437.212
300652.SZ,300652,雷迪克,浙江,汽车配件,创业板,20170516,20250307,48.0,6.039,11.6589,0.95,40.9139,40.9016,3.612,7.5554,6.9973,1.0417,1.0417,10260.8133,9209.0714,4770.0643,492519.0384,442035.4272
300653.SZ,300653,正海生物,山东,医疗保健,创业板,20170516,20250307,21.89,1.5706,2.7866,0.78,20.6339,23.4986,4.4032,9.5254,10.2818,3.6546,3.6546,18000.0,18000.0,10145.1626,394020.0,394020.0
300654.SZ,300654,世纪天鸿,山东,出版业,创业板,20170926,20250307,12.18,11.8366,21.7275,1.76,105.3348,105.099,5.2955,8.7885,8.4648,0.408,0.408,36612.4852,32630.216,17776.0776,445940.0697,397436.0309
300655.SZ,300655,晶瑞电材,江苏,半导体,创业板,20170523,20250307,8.98,2.5429,3.265,0.9,641.9042,,3.681,7.3224,6.7928,0.3112,0.3112,105955.5989,101165.0941,78790.9289,951481.2781,908462.545
300656.SZ,300656,民德电子,深圳,IT设备,创业板,20170519,20250307,24.21,1.5563,2.472,0.85,329.9644,,3.7067,10.3701,11.0147,0.1239,0.1239,17112.5072,12515.8738,7879.6526,414293.7993,303009.3047
300657.SZ,300657,弘信电子,福建,元器件,创业板,20170523,20250307,44.89,27.7006,33.9623,1.51,,,16.5277,6.3026,4.0074,0.0,,48836.0056,45661.0898,37242.5587,2192248.2914,2049726.3211
300659.SZ,300659,中孚信息,山东,IT设备,创业板,20170526,20250307,17.78,4.3672,4.9443,0.92,,,3.5988,5.0401,5.2512,0.0,,26039.2378,19033.2729,16811.4597,462977.6481,338411.5922
300660.SZ,300660,江苏雷利,江苏,电气设备,创业板,20170602,20250307,65.23,7.917,23.399,1.2,65.694,68.0863,6.28,6.7713,6.3018,1.1588,1.1588,31938.3249,31914.1779,10798.1304,2083336.9332,2081761.8244
300662.SZ,300662,科锐国际,北京,文教休闲,创业板,20170608,20250307,33.4,13.0863,18.8287,1.79,32.7845,32.2999,3.3157,0.6722,0.5574,0.2395,0.2395,19680.6359,19628.3592,13642.1052,657333.2391,655587.1973
300663.SZ,300663,科蓝软件,北京,软件服务,创业板,20170608,20250307,19.09,9.814,10.8702,1.08,,,7.1557,7.8102,7.8079,0.0,,47843.7413,42836.3975,38674.3696,913337.0214,817746.8283
300664.SZ,300664,鹏鹞环保,江苏,环境保护,创业板,20180105,20250307,5.12,1.0399,1.4721,0.93,15.086,24.9935,0.9128,1.8733,1.9725,2.6361,2.6361,75981.2332,75227.0332,53143.1102,389023.914,385162.41
300666.SZ,300666,江丰电子,浙江,半导体,创业板,20170615,20250307,75.18,2.8325,3.1759,0.78,78.0827,49.7648,4.4421,7.6676,5.5118,0.265,0.265,26533.8583,22050.7825,19666.5184,1994815.467,1657777.8284
300667.SZ,300667,必创科技,北京,电器仪表,创业板,20170619,20250307,17.59,3.5104,4.2289,1.34,99.1936,208.9631,2.8241,4.0274,4.2482,0.5633,0.5633,20463.6039,17264.8362,14331.7171,359954.7926,303688.4688
300669.SZ,300669,沪宁股份,浙江,运输设备,创业板,20170629,20250307,23.03,1.3621,2.8662,0.91,91.3445,120.7119,5.0668,11.8093,13.5088,0.5211,0.5211,19270.5526,18209.0068,8653.5823,443800.8264,419353.4266
300671.SZ,300671,富满微,深圳,半导体,创业板,20170705,20250307,36.28,3.2476,4.7591,0.78,,,4.4782,11.2573,11.7037,0.0,,21772.4473,21697.3203,14806.316,789904.388,787178.7805
300672.SZ,300672,国科微,湖南,半导体,创业板,20170712,20250307,81.37,4.2361,5.9503,0.97,183.9117,201.0474,4.3369,4.1758,7.8766,0.3675,0.3675,21714.0672,21033.7661,14974.3253,1766873.6481,1711517.5476
300674.SZ,300674,宇信科技,北京,软件服务,创业板,20181107,20250307,28.84,11.8827,16.1019,1.3,62.3388,47.3995,4.9305,3.902,4.5126,0.677,0.677,70405.706,70317.797,51892.1074,2030500.561,2027965.2655
300677.SZ,300677,英科医疗,山东,医疗保健,创业板,20170721,20250307,24.74,2.1026,2.3989,0.96,41.7413,21.6151,0.9618,2.3107,1.7812,0.5226,0.5226,64619.3496,46904.1167,41111.539,1598682.7091,1160407.8472
300678.SZ,300678,中科信息,四川,软件服务,创业板,20170728,20250307,37.21,4.3772,6.4075,1.07,286.7135,490.7622,12.8917,18.6481,17.9751,0.1344,0.1344,29638.6293,28554.8932,19507.1281,1102853.3963,1062527.576
300680.SZ,300680,隆盛科技,江苏,汽车配件,创业板,20170725,20250307,42.77,12.8758,14.2805,0.98,67.2973,48.5911,5.3682,5.4082,4.327,0.462,0.462,23102.4278,17253.8539,15556.6743,988090.837,737947.3313
300682.SZ,300682,朗新集团,江苏,软件服务,创业板,20170801,20250307,13.68,1.9738,3.6685,1.14,24.4687,26.4262,1.9541,3.1261,3.062,2.053,2.053,108024.7336,103406.9502,55638.1852,1477778.3556,1414607.0787
300683.SZ,300683,海特生物,湖北,生物制药,创业板,20170808,20250307,24.83,1.321,2.1998,0.5,,,1.3421,5.3963,5.2861,0.0,0.5236,13089.4391,12206.4641,7330.2141,325010.7729,303086.5036
300685.SZ,300685,艾德生物,福建,医疗保健,创业板,20170802,20250307,23.89,2.0521,2.8364,0.91,35.9113,29.8083,5.5048,8.9987,7.9317,0.6344,0.6344,39306.1969,38959.7363,28186.8847,939025.0439,930748.1002
300687.SZ,300687,赛意信息,广东,软件服务,创业板,20170803,20250307,34.98,34.3751,39.1996,1.06,56.3914,65.0299,5.3285,6.3647,6.3003,0.3116,0.3116,41012.4969,32538.2345,28533.5714,1434617.1416,1138187.4428
300688.SZ,300688,创业黑马,北京,文教休闲,创业板,20170810,20250307,33.18,12.3257,14.7681,1.12,574.6809,,11.4347,20.4898,22.1493,0.0151,0.0151,16737.9464,14829.4083,12376.8882,555365.0616,492039.7674
300689.SZ,300689,澄天伟业,深圳,通信设备,创业板,20170809,20250307,35.51,1.8815,4.4671,1.35,460.3191,,6.1873,10.4113,12.1321,0.1166,0.1166,11560.0,10118.2924,4261.7679,410495.6,359300.5631
300691.SZ,300691,联合光电,广东,元器件,创业板,20170811,20250307,22.54,6.4123,8.4451,0.99,94.3243,119.1766,3.7066,3.6819,3.5231,0.6651,0.6651,26904.8766,21061.6646,15991.9418,606435.9186,474729.9201
300693.SZ,300693,盛弘股份,深圳,电气设备,创业板,20170822,20250307,36.62,6.6532,7.484,1.08,28.28,26.7545,6.2847,4.2973,3.7512,0.899,0.899,31108.541,26619.8555,23664.7586,1139194.7714,974819.1084
300694.SZ,300694,蠡湖股份,江苏,汽车配件,创业板,20181015,20250307,15.98,7.9532,12.7681,0.66,50.8768,68.5461,2.5067,2.149,2.1993,0.3129,0.3129,21531.6977,21531.6977,13411.9287,344076.5292,344076.5292
300695.SZ,300695,兆丰股份,浙江,汽车配件,创业板,20170908,20250307,56.17,0.9397,3.1844,0.6,21.6962,27.1653,1.5964,4.9417,5.5135,1.24,1.24,7092.9872,7092.9872,2092.9872,398413.091,398413.091
300697.SZ,300697,电工合金,江苏,铜,创业板,20170907,20250307,14.89,8.1215,19.9747,2.14,36.5449,43.0231,4.4742,2.0713,2.0182,1.3432,1.3432,33280.0,25480.0,10359.9,495539.2,379397.2
300698.SZ,300698,万马科技,浙江,通信设备,创业板,20170831,20250307,43.45,6.0707,11.5234,1.0,90.3268,105.3002,12.2764,11.1822,10.6111,0.5293,0.5293,13400.0,11854.5943,6245.1868,582230.0,515082.1223
300701.SZ,300701,森霸传感,河南,元器件,创业板,20170915,20250307,11.04,4.1652,7.9073,1.14,55.3006,56.2038,3.3327,10.5825,7.5921,0.7699,0.7699,28273.5119,24488.03,12899.1302,312139.5714,270347.8512
300705.SZ,300705,九典制药,湖南,化学制药,创业板,20171010,20250307,16.94,4.8767,6.6152,0.66,22.8249,16.5462,3.4857,3.1218,2.8537,1.3192,1.3192,49619.432,36675.2277,27037.2812,840553.1781,621278.3572
300706.SZ,300706,阿石创,福建,元器件,创业板,20170926,20250307,23.57,3.1865,4.4926,0.9,293.7245,431.177,4.7484,3.763,3.032,0.1272,0.1272,15293.6499,11335.3749,8039.8323,360471.3281,267174.7864
300708.SZ,300708,聚灿光电,江苏,半导体,创业板,20171016,20250307,12.93,5.6661,6.323,1.43,44.7021,44.7021,3.345,3.1684,3.1684,1.2074,1.1774,67621.1846,50330.5722,45101.4227,874341.9169,650774.2985
300709.SZ,300709,精研科技,江苏,元器件,创业板,20171019,20250307,42.29,5.5901,6.3553,0.81,47.3283,52.7118,3.6745,3.5841,3.6678,0.3783,0.3783,18607.6681,14887.8946,13095.2006,786918.2839,629609.0626
300711.SZ,300711,广哈通信,广东,通信设备,创业板,20171101,20250307,23.54,2.4406,7.2917,0.97,95.8245,89.7931,8.3624,13.0084,12.1653,0.4248,0.4248,24917.0606,24842.6804,8314.9239,586547.6065,584796.6966
300712.SZ,300712,永福股份,福建,建筑工程,创业板,20171031,20250307,24.53,1.2721,2.6389,0.94,84.6783,79.9697,3.5488,2.2616,2.0373,0.403,0.403,18754.6035,18660.261,8995.5112,460050.4239,457736.2023
300715.SZ,300715,凯伦股份,江苏,其他建材,创业板,20171026,20250307,9.92,2.5339,5.456,1.17,165.6704,,1.7193,1.3391,1.4813,1.287,1.287,37805.543,33415.8876,15519.2305,375030.9866,331485.605
300719.SZ,300719,安达维尔,北京,航空,创业板,20171109,20250307,18.55,5.2163,6.3636,1.38,41.6341,47.4127,4.5266,5.5528,5.8914,1.0782,1.0782,25469.645,17962.0132,14723.6768,472461.9148,333195.3449
300720.SZ,300720,海川智能,广东,电器仪表,创业板,20171106,20250307,21.35,2.4478,5.9636,1.0,114.9797,92.8945,7.2105,18.4507,16.8695,1.2178,1.2178,19487.7256,17330.2051,7113.4876,416062.9416,369999.8789
300722.SZ,300722,新余国科,江西,航空,创业板,20171110,20250307,28.12,3.9161,11.7445,1.69,102.7645,97.9658,12.576,20.0263,17.7932,0.4742,0.4742,27675.648,27675.648,9228.0606,778239.2218,778239.2218
300723.SZ,300723,一品红,广东,化学制药,创业板,20171116,20250307,23.03,5.1204,13.6995,2.88,56.3474,,4.769,4.1553,5.4939,0.9065,0.9065,45169.2766,42281.8919,15803.3957,1040248.4401,973751.9705
300724.SZ,300724,捷佳伟创,深圳,专用机械,创业板,20180810,20250307,63.81,3.5114,3.9894,1.13,13.5824,9.1168,2.1468,2.5405,1.5122,1.8785,1.8785,34771.5136,28714.8629,25274.1479,2218770.2828,1832295.4016
300725.SZ,300725,药石科技,江苏,化学制药,创业板,20171110,20250307,39.24,4.1886,4.621,0.94,39.7108,44.7579,2.8235,4.5429,5.0187,0.7864,0.7864,19972.8667,16839.4403,15263.8829,783735.2893,660779.6374
300727.SZ,300727,润禾材料,浙江,化工原料,创业板,20171127,20250307,41.72,3.2235,6.3503,0.86,64.9711,58.629,5.9247,4.7055,4.1914,0.4782,0.4782,12802.7065,11421.3497,5797.614,534128.9152,476498.7095
300729.SZ,300729,乐歌股份,浙江,家居用品,创业板,20171201,20250307,16.88,3.9102,7.4155,1.12,9.0916,15.0696,1.634,1.4766,1.1098,2.1706,2.1706,34130.862,29574.1736,15594.4733,576128.9506,499212.0504
300730.SZ,300730,科创信息,湖南,软件服务,创业板,20171205,20250307,14.75,10.5835,13.8849,0.74,,,11.4372,15.2009,13.8558,0.0,,24113.8947,19667.8152,14991.4656,355679.9468,290100.2742
300733.SZ,300733,西菱动力,四川,汽车配件,创业板,20180116,20250307,17.68,8.1381,11.171,1.34,,,3.3563,3.5564,3.262,0.0,,30567.628,24375.6777,17757.9084,540435.663,430961.9817
300737.SZ,300737,科顺股份,广东,其他建材,创业板,20180125,20250307,4.87,1.4946,2.2386,0.78,,,1.1045,0.6804,0.7903,1.6427,1.6427,110996.7662,85316.5575,56963.1479,540554.2514,415491.635
300739.SZ,300739,明阳电路,深圳,元器件,创业板,20180201,20250307,14.74,3.18,6.5534,0.83,49.3721,89.7035,2.1377,3.1323,3.2251,1.1787,1.1787,34396.3573,34008.9673,16502.7201,507002.3066,501292.178
300740.SZ,300740,水羊股份,湖南,日用化工,创业板,20180208,20250307,12.13,1.6981,2.9291,0.66,16.0116,22.5949,2.3629,1.0484,1.1322,0.8251,0.8251,38833.8526,35739.9489,20720.0622,471054.632,433525.5802
300741.SZ,300741,华宝股份,西藏,食品,创业板,20180301,20250307,16.28,0.4455,2.3574,0.45,26.4561,42.4095,1.4127,6.7536,6.7729,3.1941,3.1941,61588.0,61587.715,11637.715,1002652.64,1002648.0002
300745.SZ,300745,欣锐科技,深圳,汽车配件,创业板,20180523,20250307,20.15,7.4162,8.361,1.42,,,1.4376,2.3829,2.0733,0.0,,16761.4391,14129.7715,12533.0784,337742.9979,284714.8957
300746.SZ,300746,汉嘉设计,浙江,建筑工程,创业板,20180525,20250307,14.42,10.2581,21.6722,0.75,298.0349,,2.7534,1.4316,1.9508,1.5257,1.5257,22573.8328,22188.4219,10502.3919,325514.669,319957.0438
300747.SZ,300747,锐科激光,湖北,专用机械,创业板,20180625,20250307,20.62,2.3095,3.9535,1.24,53.566,70.5054,3.5457,3.1651,3.3801,0.582,0.582,56482.1828,50927.3642,29749.7809,1164662.6093,1050122.2498
300755.SZ,300755,华致酒行,云南,其他商业,创业板,20190129,20250307,17.86,1.2593,4.3332,1.09,31.6402,43.2582,2.2686,0.7355,0.7674,7.2131,7.2131,41679.84,41645.7135,12102.7735,744401.9424,743792.4431
300758.SZ,300758,七彩化学,辽宁,染料涂料,创业板,20190222,20250307,13.01,3.1469,5.0711,0.7,480.1252,39.0981,3.092,4.3377,3.5628,0.3778,0.3778,40603.8596,35364.7024,21946.134,528256.2134,460094.7782
300761.SZ,300761,立华股份,江苏,农业综合,创业板,20190218,20250307,18.13,1.2381,2.2879,0.67,,14.8847,1.7274,0.9773,0.8891,1.6547,1.6547,82764.4501,60489.909,32734.158,1500519.4803,1096682.0502
300762.SZ,300762,上海瀚讯,上海,通信设备,创业板,20190314,20250307,23.97,6.3947,7.7756,1.03,,,6.2588,48.129,55.1297,0.0,,62796.5772,62796.5772,51644.1879,1505233.9555,1505233.9555
300763.SZ,300763,锦浪科技,浙江,电气设备,创业板,20190319,20250307,50.06,3.7482,5.6445,0.91,25.6501,28.6922,2.398,3.2767,3.0193,0.4002,0.4002,39933.3395,32150.9105,21349.6776,1999062.9754,1609474.5796
300766.SZ,300766,每日互动,浙江,互联网,创业板,20190325,20250307,50.5,26.0234,28.444,0.93,,,12.2579,46.0668,43.6898,0.0,,39217.2757,35567.3038,32540.5288,1980472.4229,1796148.8419
300767.SZ,300767,震安科技,云南,橡胶,创业板,20190329,20250307,10.96,3.1404,4.2364,0.57,,,1.8135,4.363,6.4147,0.0,,27629.1028,23969.7494,17768.6042,302814.9667,262708.4534
300769.SZ,300769,德方纳米,深圳,化工原料,创业板,20190415,20250307,35.62,4.1579,5.137,0.61,,,1.6416,0.588,1.0853,0.0,,28018.803,25175.3158,20376.8849,998029.7629,896744.7488
300770.SZ,300770,新媒股份,广东,影视音像,创业板,20190419,20250307,39.04,0.9611,1.7704,0.78,12.6403,14.068,2.6456,5.8717,5.6287,8.1181,8.1181,22913.0909,22913.0909,12439.2614,894527.0687,894527.0687
300772.SZ,300772,运达股份,浙江,电气设备,创业板,20190426,20250307,12.62,1.9823,3.3263,0.97,23.9796,23.1045,1.6088,0.5303,0.4636,0.3533,0.3533,78692.9305,69497.938,41417.938,993104.7829,877063.9776
300773.SZ,300773,拉卡拉,北京,软件服务,创业板,20190425,20250307,18.23,2.8262,4.2173,1.13,31.3915,41.1686,4.1736,2.4209,2.435,5.0117,5.0117,78808.25,73433.5013,49211.6296,1436674.3975,1338692.7287
300775.SZ,300775,三角防务,陕西,航空,创业板,20190521,20250307,24.6,5.9398,8.5766,2.97,16.6182,32.1391,2.4464,5.4278,7.907,0.7398,0.7398,55023.9925,53210.1836,36851.3093,1353590.2155,1308970.5166
300777.SZ,300777,中简科技,江苏,化纤,创业板,20190516,20250307,35.06,5.3182,6.7412,1.18,53.3119,55.9625,3.6258,27.5871,22.2853,0.3394,0.3394,43970.7537,42374.2784,33429.6124,1541614.6247,1485642.2007
300781.SZ,300781,因赛集团,广东,广告包装,创业板,20190606,20250307,59.83,7.7281,12.6334,1.34,158.2258,146.1029,9.2212,12.2653,7.7412,0.0836,0.0836,10996.9792,8110.4185,4961.3124,657949.2655,485246.3389
300788.SZ,300788,中信出版,北京,出版业,创业板,20190705,20250307,33.0,2.4479,9.2375,1.38,53.9288,52.201,2.8824,3.6547,3.8327,0.9394,0.9394,19015.1515,19015.1515,5039.0151,627499.9995,627499.9995
300790.SZ,300790,宇瞳光学,广东,元器件,创业板,20190920,20250307,26.8,7.0212,7.2501,0.85,324.9529,81.7262,4.3482,4.6743,3.7877,0.3316,0.3316,37411.8981,29891.5501,28947.6601,1002638.8691,801093.5427
300791.SZ,300791,仙乐健康,广东,医疗保健,创业板,20190925,20250307,26.9,0.9655,2.1352,0.84,22.5769,18.9012,2.8522,1.7713,1.5372,3.1296,3.1296,23587.288,19437.6376,8789.7016,634498.0472,522872.4514
300792.SZ,300792,壹网壹创,浙江,互联网,创业板,20190927,20250307,27.47,6.2818,11.749,1.03,60.3035,73.1236,2.3126,5.0549,5.1057,0.4916,0.4916,23694.273,21253.3673,11363.4387,650881.6793,583829.9997
300793.SZ,300793,佳禾智能,广东,IT设备,创业板,20191018,20250307,21.04,9.9645,14.0612,0.91,60.3576,161.2957,2.6481,3.3677,3.1998,0.6265,0.6265,38052.3415,37206.4915,26366.4915,800621.2652,782824.5812
300796.SZ,300796,贝斯美,浙江,农药化肥,创业板,20191115,20250307,10.25,1.5026,2.0976,1.29,41.8695,312.0998,2.1114,5.2943,3.0737,0.3902,0.3902,36114.2872,36114.2872,25869.9004,370171.4438,370171.4438
300797.SZ,300797,钢研纳克,北京,电器仪表,创业板,20191101,20250307,12.56,1.6154,4.5578,1.64,38.2803,36.8677,4.2724,5.0675,4.5933,0.7963,0.7963,38310.0,37551.147,13308.8945,481173.6,471642.4063
300798.SZ,300798,锦鸡股份,江苏,染料涂料,创业板,20191122,20250307,7.54,11.3873,19.8918,1.37,223.0371,,2.0798,3.7291,3.7365,0.2652,0.2652,46881.0074,37236.7635,21316.6875,353482.7958,280765.1968
300806.SZ,300806,斯迪克,江苏,塑料,创业板,20191125,20250307,19.42,5.6039,6.5941,0.98,157.0083,345.1737,3.9646,4.4719,3.5671,0.1025,0.1025,45330.0503,31966.4176,27166.0115,880309.5768,620787.8298
300811.SZ,300811,铂科新材,深圳,矿物制品,创业板,20191230,20250307,50.06,1.8517,2.9524,0.86,56.3882,40.8118,5.7566,12.4491,9.419,0.2776,0.2776,28810.3651,22922.8061,14376.4341,1442246.8769,1147515.6734
300814.SZ,300814,中富电路,深圳,元器件,创业板,20210812,20250307,37.66,6.3636,20.2797,1.2,260.1031,241.346,5.262,5.5053,5.0457,0.2907,0.2907,18143.222,18143.222,5693.222,683273.7405,683273.7405
300815.SZ,300815,玉禾田,安徽,环境保护,创业板,20200123,20250307,17.46,5.4181,13.3495,4.07,13.3541,12.4847,1.7259,1.1297,1.0074,1.1455,1.1455,39859.2,38957.4108,15811.5191,695941.632,680196.3926
300819.SZ,300819,聚杰微纤,江苏,纺织,创业板,20200312,20250307,21.32,15.4885,49.0712,4.4,42.7353,54.8322,3.6554,4.6448,5.2396,1.4071,1.4071,14920.5,13476.225,4253.555,318105.06,287313.117
300821.SZ,300821,东岳硅材,山东,化工原料,创业板,20200312,20250307,8.43,1.2796,3.2787,1.07,,98.5519,2.0356,2.1069,1.9396,0.0,,120000.0,119970.025,46822.1574,1011600.0,1011347.3108
300822.SZ,300822,贝仕达克,深圳,元器件,创业板,20200313,20250307,22.35,2.6257,9.13,1.09,146.2571,101.4634,5.4483,8.0325,8.5065,0.3424,0.3424,31153.62,28898.2038,8310.8838,696283.407,645874.8549
300824.SZ,300824,北鼎股份,深圳,家用电器,创业板,20200619,20250307,9.69,5.4787,14.5698,2.76,44.3157,45.4811,4.4891,4.7532,4.1961,2.882,2.882,32634.1682,31604.5307,11884.3226,316225.0899,306247.9025
300825.SZ,300825,阿尔特,北京,汽车服务,创业板,20200327,20250307,13.43,7.5747,8.8321,1.29,185.9726,1626.9775,2.7571,7.7961,7.6776,0.0,,49804.0481,48441.02,41544.329,668868.366,650562.8986
300827.SZ,300827,上能电气,江苏,电气设备,创业板,20200410,20250307,33.79,5.4084,6.8988,0.72,42.5002,32.0323,5.9505,2.463,2.5899,0.2947,0.2947,35955.5234,26009.5132,20390.3254,1214937.1357,878861.451
300830.SZ,300830,金现代,山东,软件服务,创业板,20200506,20250307,9.51,6.9733,8.5675,1.25,323.2123,184.4885,3.552,8.0543,8.8063,0.2445,0.2445,43012.5817,31496.4217,25635.6092,409049.652,299530.9704
300840.SZ,300840,酷特智能,山东,服饰,创业板,20200708,20250307,28.82,61.8837,70.5222,5.76,61.878,39.9059,5.2065,9.2603,9.4531,0.1735,0.1735,24000.0,17120.6131,15023.4509,691680.0,493416.0695
300841.SZ,300841,康华生物,四川,生物制药,创业板,20200616,20250307,54.78,1.5364,2.2253,0.89,14.302,13.3341,2.1081,4.617,4.4199,3.6414,3.6414,13294.6899,12049.2851,8319.3184,728283.1127,660059.8378
300842.SZ,300842,帝科股份,江苏,电气设备,创业板,20200618,20250307,48.16,4.8573,5.3883,0.67,18.8245,18.8245,4.0482,0.4414,0.4414,1.1865,1.1865,14070.0,12512.5697,11279.4263,677611.2,602605.3568
300843.SZ,300843,胜蓝股份,广东,元器件,创业板,20200702,20250307,34.19,5.2681,12.3965,1.04,73.1461,60.4984,3.8125,4.509,4.5859,0.2673,0.2673,16370.4863,15569.5838,6616.5838,559706.9266,532324.0701
300846.SZ,300846,首都在线,北京,软件服务,创业板,20200701,20250307,28.27,32.2332,34.9417,0.86,,,13.1797,11.3796,9.8651,0.0,,50046.215,39025.7753,36000.6899,1414806.4981,1103258.6677
